pick,ev,rib_low,rib_high,pos_group,era
70,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
71,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
72,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
73,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
74,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
75,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
76,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
77,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
78,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
79,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
80,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
81,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
83,15.425925925925927,6.425205467592591,24.426646384259264,OL,2006–2015
85,11.75,2.749279541666663,20.750720458333337,OL,2006–2015
86,11.75,2.749279541666663,20.750720458333337,OL,2006–2015
88,11.266666666666666,2.265946208333329,20.267387125000003,OL,2006–2015
89,11.266666666666666,2.265946208333329,20.267387125000003,OL,2006–2015
91,11.266666666666666,2.265946208333329,20.267387125000003,OL,2006–2015
92,11.266666666666666,2.265946208333329,20.267387125000003,OL,2006–2015
93,11.266666666666666,2.265946208333329,20.267387125000003,OL,2006–2015
95,9.5,0.4992795416666631,18.500720458333337,OL,2006–2015
96,9.5,0.4992795416666631,18.500720458333337,OL,2006–2015
98,3.5,-5.500720458333337,12.500720458333335,OL,2006–2015
99,3.5,-5.500720458333337,12.500720458333335,OL,2006–2015
4,23.75,13.44766403508772,34.05233596491228,OL,2016–2024
6,23.75,13.44766403508772,34.05233596491228,OL,2016–2024
7,18.33333333333333,8.030997368421053,28.63566929824561,OL,2016–2024
8,18.33333333333333,8.030997368421053,28.63566929824561,OL,2016–2024
9,18.33333333333333,8.030997368421053,28.63566929824561,OL,2016–2024
10,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
11,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
13,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
14,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
15,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
16,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
17,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
18,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
20,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
21,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
22,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
23,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
24,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
28,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
29,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
31,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
32,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
33,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
34,13.50877192982456,3.2064359649122807,23.81110789473684,OL,2016–2024
35,13.0,2.697664035087721,23.30233596491228,OL,2016–2024
37,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
38,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
39,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
41,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
42,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
44,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
46,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
48,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
50,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
51,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
53,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
55,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
56,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
58,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
62,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
63,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
64,10.754901960784316,0.4525659958720354,21.057237925696597,OL,2016–2024
65,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
66,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
68,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
69,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
70,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
71,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
72,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
74,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
75,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
76,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
78,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
79,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
80,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
82,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
83,10.044444444444444,-0.2578915204678349,20.346780409356725,OL,2016–2024
86,6.611111111111111,-3.691224853801169,16.913447076023388,OL,2016–2024
87,6.611111111111111,-3.691224853801169,16.913447076023388,OL,2016–2024
89,6.611111111111111,-3.691224853801169,16.913447076023388,OL,2016–2024
90,6.611111111111111,-3.691224853801169,16.913447076023388,OL,2016–2024
91,6.611111111111111,-3.691224853801169,16.913447076023388,OL,2016–2024
92,6.611111111111111,-3.691224853801169,16.913447076023388,OL,2016–2024
93,6.611111111111111,-3.691224853801169,16.913447076023388,OL,2016–2024
94,6.611111111111111,-3.691224853801169,16.913447076023388,OL,2016–2024
95,6.611111111111111,-3.691224853801169,16.913447076023388,OL,2016–2024
96,3.5,-6.802335964912279,13.80233596491228,OL,2016–2024
97,3.5,-6.802335964912279,13.80233596491228,OL,2016–2024
98,1.5,-8.80233596491228,11.80233596491228,OL,2016–2024
99,1.5,-8.80233596491228,11.80233596491228,OL,2016–2024
101,1.5,-8.80233596491228,11.80233596491228,OL,2016–2024
106,1.5,-8.80233596491228,11.80233596491228,OL,2016–2024
1,38.66666666666666,27.003546666666665,50.32978666666666,QB,2006–2015
2,38.66666666666666,27.003546666666665,50.32978666666666,QB,2006–2015
3,38.66666666666666,27.003546666666665,50.32978666666666,QB,2006–2015
5,29.25,17.58688,40.91312,QB,2006–2015
8,29.25,17.58688,40.91312,QB,2006–2015
10,28.0,16.33688,39.66312,QB,2006–2015
11,28.0,16.33688,39.66312,QB,2006–2015
12,28.0,16.33688,39.66312,QB,2006–2015
16,28.0,16.33688,39.66312,QB,2006–2015
17,28.0,16.33688,39.66312,QB,2006–2015
18,28.0,16.33688,39.66312,QB,2006–2015
22,23.4,11.73688,35.06312,QB,2006–2015
25,23.4,11.73688,35.06312,QB,2006–2015
32,23.4,11.73688,35.06312,QB,2006–2015
35,23.4,11.73688,35.06312,QB,2006–2015
36,23.4,11.73688,35.06312,QB,2006–2015
39,15.0,3.3368800000000007,26.66312,QB,2006–2015
40,8.0,-3.6631199999999993,19.66312,QB,2006–2015
43,8.0,-3.6631199999999993,19.66312,QB,2006–2015
44,8.0,-3.6631199999999993,19.66312,QB,2006–2015
48,8.0,-3.6631199999999993,19.66312,QB,2006–2015
49,8.0,-3.6631199999999993,19.66312,QB,2006–2015
56,8.0,-3.6631199999999993,19.66312,QB,2006–2015
57,8.0,-3.6631199999999993,19.66312,QB,2006–2015
62,8.0,-3.6631199999999993,19.66312,QB,2006–2015
64,8.0,-3.6631199999999993,19.66312,QB,2006–2015
73,8.0,-3.6631199999999993,19.66312,QB,2006–2015
74,8.0,-3.6631199999999993,19.66312,QB,2006–2015
75,8.0,-3.6631199999999993,19.66312,QB,2006–2015
81,8.0,-3.6631199999999993,19.66312,QB,2006–2015
85,8.0,-3.6631199999999993,19.66312,QB,2006–2015
88,8.0,-3.6631199999999993,19.66312,QB,2006–2015
89,8.0,-3.6631199999999993,19.66312,QB,2006–2015
92,8.0,-3.6631199999999993,19.66312,QB,2006–2015
94,0.0,-11.66312,11.66312,QB,2006–2015
1,24.46666666666667,5.93416666666667,42.99916666666667,QB,2016–2024
2,24.46666666666667,5.93416666666667,42.99916666666667,QB,2016–2024
3,22.928571428571427,4.396071428571428,41.46107142857143,QB,2016–2024
5,22.928571428571427,4.396071428571428,41.46107142857143,QB,2016–2024
6,22.928571428571427,4.396071428571428,41.46107142857143,QB,2016–2024
7,22.928571428571427,4.396071428571428,41.46107142857143,QB,2016–2024
10,22.928571428571427,4.396071428571428,41.46107142857143,QB,2016–2024
11,22.928571428571427,4.396071428571428,41.46107142857143,QB,2016–2024
12,22.928571428571427,4.396071428571428,41.46107142857143,QB,2016–2024
15,17.833333333333332,-0.6991666666666667,36.36583333333333,QB,2016–2024
26,17.833333333333332,-0.6991666666666667,36.36583333333333,QB,2016–2024
32,17.833333333333332,-0.6991666666666667,36.36583333333333,QB,2016–2024
42,8.0,-10.5325,26.5325,QB,2016–2024
52,6.0,-12.5325,24.5325,QB,2016–2024
53,5.166666666666667,-13.365833333333333,23.699166666666667,QB,2016–2024
64,5.166666666666667,-13.365833333333333,23.699166666666667,QB,2016–2024
66,5.166666666666667,-13.365833333333333,23.699166666666667,QB,2016–2024
67,5.166666666666667,-13.365833333333333,23.699166666666667,QB,2016–2024
76,5.166666666666667,-13.365833333333333,23.699166666666667,QB,2016–2024
91,5.166666666666667,-13.365833333333333,23.699166666666667,QB,2016–2024
93,5.0,-13.5325,23.5325,QB,2016–2024
100,4.5,-14.0325,23.0325,QB,2016–2024
104,4.5,-14.0325,23.0325,QB,2016–2024
2,36.0,24.5319125,47.4680875,RB,2006–2015
3,36.0,24.5319125,47.4680875,RB,2006–2015
4,36.0,24.5319125,47.4680875,RB,2006–2015
7,36.0,24.5319125,47.4680875,RB,2006–2015
9,36.0,24.5319125,47.4680875,RB,2006–2015
10,36.0,24.5319125,47.4680875,RB,2006–2015
12,32.714285714285715,21.246198214285712,44.18237321428572,RB,2006–2015
13,32.714285714285715,21.246198214285712,44.18237321428572,RB,2006–2015
15,32.714285714285715,21.246198214285712,44.18237321428572,RB,2006–2015
21,32.714285714285715,21.246198214285712,44.18237321428572,RB,2006–2015
22,32.714285714285715,21.246198214285712,44.18237321428572,RB,2006–2015
23,32.714285714285715,21.246198214285712,44.18237321428572,RB,2006–2015
24,32.714285714285715,21.246198214285712,44.18237321428572,RB,2006–2015
27,25.5,14.031912499999995,36.9680875,RB,2006–2015
28,24.25,12.781912499999995,35.7180875,RB,2006–2015
30,24.25,12.781912499999995,35.7180875,RB,2006–2015
31,23.0,11.531912499999995,34.4680875,RB,2006–2015
32,23.0,11.531912499999995,34.4680875,RB,2006–2015
36,23.0,11.531912499999995,34.4680875,RB,2006–2015
37,23.0,11.531912499999995,34.4680875,RB,2006–2015
38,23.0,11.531912499999995,34.4680875,RB,2006–2015
44,23.0,11.531912499999995,34.4680875,RB,2006–2015
45,23.0,11.531912499999995,34.4680875,RB,2006–2015
48,23.0,11.531912499999995,34.4680875,RB,2006–2015
50,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
51,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
52,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
53,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
54,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
55,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
56,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
57,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
58,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
59,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
60,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
61,18.291666666666668,6.823579166666663,29.759754166666674,RB,2006–2015
62,17.979166666666664,6.51107916666666,29.447254166666667,RB,2006–2015
63,17.979166666666664,6.51107916666666,29.447254166666667,RB,2006–2015
64,17.979166666666664,6.51107916666666,29.447254166666667,RB,2006–2015
65,17.979166666666664,6.51107916666666,29.447254166666667,RB,2006–2015
67,17.979166666666664,6.51107916666666,29.447254166666667,RB,2006–2015
69,17.979166666666664,6.51107916666666,29.447254166666667,RB,2006–2015
71,17.979166666666664,6.51107916666666,29.447254166666667,RB,2006–2015
73,17.979166666666664,6.51107916666666,29.447254166666667,RB,2006–2015
74,16.214285714285715,4.746198214285711,27.68237321428572,RB,2006–2015
75,16.214285714285715,4.746198214285711,27.68237321428572,RB,2006–2015
77,16.214285714285715,4.746198214285711,27.68237321428572,RB,2006–2015
79,16.214285714285715,4.746198214285711,27.68237321428572,RB,2006–2015
84,16.214285714285715,4.746198214285711,27.68237321428572,RB,2006–2015
86,16.214285714285715,4.746198214285711,27.68237321428572,RB,2006–2015
89,16.214285714285715,4.746198214285711,27.68237321428572,RB,2006–2015
90,6.933333333333333,-4.534754166666672,18.401420833333336,RB,2006–2015
93,6.933333333333333,-4.534754166666672,18.401420833333336,RB,2006–2015
94,6.933333333333333,-4.534754166666672,18.401420833333336,RB,2006–2015
95,6.933333333333333,-4.534754166666672,18.401420833333336,RB,2006–2015
96,6.933333333333333,-4.534754166666672,18.401420833333336,RB,2006–2015
2,35.166666666666664,26.929411666666667,43.40392166666666,RB,2016–2024
4,35.166666666666664,26.929411666666667,43.40392166666666,RB,2016–2024
8,35.166666666666664,26.929411666666667,43.40392166666666,RB,2016–2024
24,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
27,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
31,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
32,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
35,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
38,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
41,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
43,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
45,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
48,15.683333333333334,7.446078333333334,23.92058833333333,RB,2016–2024
52,12.571428571428571,4.334173571428572,20.80868357142857,RB,2016–2024
53,12.571428571428571,4.334173571428572,20.80868357142857,RB,2016–2024
55,12.571428571428571,4.334173571428572,20.80868357142857,RB,2016–2024
59,12.571428571428571,4.334173571428572,20.80868357142857,RB,2016–2024
62,12.571428571428571,4.334173571428572,20.80868357142857,RB,2016–2024
66,12.571428571428571,4.334173571428572,20.80868357142857,RB,2016–2024
67,12.571428571428571,4.334173571428572,20.80868357142857,RB,2016–2024
70,12.0,3.7627450000000007,20.237255,RB,2016–2024
71,12.0,3.7627450000000007,20.237255,RB,2016–2024
73,12.0,3.7627450000000007,20.237255,RB,2016–2024
74,12.0,3.7627450000000007,20.237255,RB,2016–2024
76,10.75,2.5127450000000007,18.987255,RB,2016–2024
86,10.75,2.5127450000000007,18.987255,RB,2016–2024
87,6.142857142857143,-2.094397857142856,14.380112142857143,RB,2016–2024
88,6.142857142857143,-2.094397857142856,14.380112142857143,RB,2016–2024
89,6.142857142857143,-2.094397857142856,14.380112142857143,RB,2016–2024
90,6.142857142857143,-2.094397857142856,14.380112142857143,RB,2016–2024
93,6.142857142857143,-2.094397857142856,14.380112142857143,RB,2016–2024
102,6.142857142857143,-2.094397857142856,14.380112142857143,RB,2016–2024
105,6.142857142857143,-2.094397857142856,14.380112142857143,RB,2016–2024
5,45.0,37.422266666666665,52.577733333333335,SECONDARY,2006–2015
6,22.5,14.922266666666664,30.07773333333333,SECONDARY,2006–2015
7,22.5,14.922266666666664,30.07773333333333,SECONDARY,2006–2015
8,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
9,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
10,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
11,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
12,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
14,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
15,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
16,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
17,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
18,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
19,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
20,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
21,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
22,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
24,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
25,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
27,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
29,18.47222222222222,10.894488888888889,26.04995555555556,SECONDARY,2006–2015
30,17.25,9.672266666666664,24.82773333333333,SECONDARY,2006–2015
31,17.25,9.672266666666664,24.82773333333333,SECONDARY,2006–2015
32,17.25,9.672266666666664,24.82773333333333,SECONDARY,2006–2015
33,17.25,9.672266666666664,24.82773333333333,SECONDARY,2006–2015
34,17.25,9.672266666666664,24.82773333333333,SECONDARY,2006–2015
35,17.25,9.672266666666664,24.82773333333333,SECONDARY,2006–2015
36,17.25,9.672266666666664,24.82773333333333,SECONDARY,2006–2015
37,17.25,9.672266666666664,24.82773333333333,SECONDARY,2006–2015
38,17.25,9.672266666666664,24.82773333333333,SECONDARY,2006–2015
40,15.433333333333332,7.855599999999997,23.011066666666665,SECONDARY,2006–2015
41,15.433333333333332,7.855599999999997,23.011066666666665,SECONDARY,2006–2015
42,15.433333333333332,7.855599999999997,23.011066666666665,SECONDARY,2006–2015
43,15.433333333333332,7.855599999999997,23.011066666666665,SECONDARY,2006–2015
45,15.433333333333332,7.855599999999997,23.011066666666665,SECONDARY,2006–2015
46,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
47,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
48,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
49,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
50,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
51,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
53,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
54,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
55,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
57,14.583333333333334,7.005599999999999,22.16106666666667,SECONDARY,2006–2015
58,11.833333333333332,4.255599999999998,19.411066666666667,SECONDARY,2006–2015
59,11.833333333333332,4.255599999999998,19.411066666666667,SECONDARY,2006–2015
60,11.833333333333332,4.255599999999998,19.411066666666667,SECONDARY,2006–2015
61,11.833333333333332,4.255599999999998,19.411066666666667,SECONDARY,2006–2015
62,11.25,3.6722666666666655,18.82773333333333,SECONDARY,2006–2015
63,11.25,3.6722666666666655,18.82773333333333,SECONDARY,2006–2015
64,10.812499999999998,3.234766666666664,18.39023333333333,SECONDARY,2006–2015
65,10.812499999999998,3.234766666666664,18.39023333333333,SECONDARY,2006–2015
66,10.812499999999998,3.234766666666664,18.39023333333333,SECONDARY,2006–2015
67,10.812499999999998,3.234766666666664,18.39023333333333,SECONDARY,2006–2015
68,10.812499999999998,3.234766666666664,18.39023333333333,SECONDARY,2006–2015
69,10.812499999999998,3.234766666666664,18.39023333333333,SECONDARY,2006–2015
70,10.812499999999998,3.234766666666664,18.39023333333333,SECONDARY,2006–2015
71,10.812499999999998,3.234766666666664,18.39023333333333,SECONDARY,2006–2015
72,9.0,1.4222666666666657,16.577733333333335,SECONDARY,2006–2015
73,9.0,1.4222666666666657,16.577733333333335,SECONDARY,2006–2015
75,9.0,1.4222666666666657,16.577733333333335,SECONDARY,2006–2015
78,9.0,1.4222666666666657,16.577733333333335,SECONDARY,2006–2015
79,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
80,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
81,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
82,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
83,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
84,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
85,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
86,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
87,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
88,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
89,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
90,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
91,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
92,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
93,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
94,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
95,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
96,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
97,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
98,7.625,0.0472666666666654,15.202733333333336,SECONDARY,2006–2015
3,26.5,18.553603581871343,34.44639641812866,SECONDARY,2016–2024
4,26.5,18.553603581871343,34.44639641812866,SECONDARY,2016–2024
5,26.5,18.553603581871343,34.44639641812866,SECONDARY,2016–2024
6,26.5,18.553603581871343,34.44639641812866,SECONDARY,2016–2024
8,13.703703703703702,5.757307285575047,21.65010012183236,SECONDARY,2016–2024
9,13.703703703703702,5.757307285575047,21.65010012183236,SECONDARY,2016–2024
10,13.703703703703702,5.757307285575047,21.65010012183236,SECONDARY,2016–2024
11,13.703703703703702,5.757307285575047,21.65010012183236,SECONDARY,2016–2024
14,13.703703703703702,5.757307285575047,21.65010012183236,SECONDARY,2016–2024
15,13.703703703703702,5.757307285575047,21.65010012183236,SECONDARY,2016–2024
16,13.703703703703702,5.757307285575047,21.65010012183236,SECONDARY,2016–2024
17,13.703703703703702,5.757307285575047,21.65010012183236,SECONDARY,2016–2024
18,13.703703703703702,5.757307285575047,21.65010012183236,SECONDARY,2016–2024
19,10.5,2.5536035818713447,18.446396418128657,SECONDARY,2016–2024
21,10.5,2.5536035818713447,18.446396418128657,SECONDARY,2016–2024
22,10.5,2.5536035818713447,18.446396418128657,SECONDARY,2016–2024
24,10.5,2.5536035818713447,18.446396418128657,SECONDARY,2016–2024
25,10.5,2.5536035818713447,18.446396418128657,SECONDARY,2016–2024
26,10.5,2.5536035818713447,18.446396418128657,SECONDARY,2016–2024
27,10.5,2.5536035818713447,18.446396418128657,SECONDARY,2016–2024
28,10.5,2.5536035818713447,18.446396418128657,SECONDARY,2016–2024
29,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
30,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
31,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
33,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
34,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
36,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
37,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
38,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
39,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
40,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
42,9.363636363636363,1.417239945507708,17.310032781765017,SECONDARY,2016–2024
43,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
44,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
45,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
46,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
47,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
50,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
51,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
53,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
54,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
55,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
56,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
57,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
58,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
60,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
61,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
62,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
63,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
64,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
65,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
66,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
68,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
70,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
71,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
74,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
76,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
77,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
79,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
80,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
81,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
82,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
83,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
84,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
85,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
89,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
90,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
91,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
92,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
93,8.423245614035087,0.476849195906432,16.369642032163743,SECONDARY,2016–2024
94,7.875,-0.0713964181286552,15.821396418128655,SECONDARY,2016–2024
